"id","course_id","module_name","added_date","modified_date","status"
"341","38","Introduction To Government Procurement Forms Of Gambling, Betting And Lottery Business","2019-11-14 02:44:43",NULL,"A"
"342","38","Online Gambling And Gaming","2019-11-14 02:47:16",NULL,"A"
"343","38","Online Gambling Licenses","2019-11-14 02:49:11",NULL,"A"
"344","38","Taxation Of Gaming And Lotteries","2019-11-14 02:49:53",NULL,"A"
"345","38","Career In Gambling Laws","2019-11-14 02:51:51",NULL,"A"
"346","38","Issues And Developments In Gambling Laws","2019-11-14 02:53:15",NULL,"A"
"347","38","Starting A Gaming Business In India","2019-11-14 02:53:49",NULL,"A"
"348","38","Acts And Materials","2019-11-14 02:54:21",NULL,"A"
"349","39","Arbitration Concepts","2019-11-15 12:20:25",NULL,"A"
"350","39","Practical Arbitration Procedures","2019-11-15 12:21:58",NULL,"A"
"351","39","Introduction To International Commercial Arbitration","2019-11-15 12:23:42",NULL,"A"
"352","39","International Commercial Arbitration Procedures","2019-11-15 12:26:02",NULL,"A"
"353","39","Conciliation And Expert Determination","2019-11-15 12:26:51",NULL,"A"
"354","39","Mediation","2019-11-15 12:28:19",NULL,"A"
"355","39","Video Tutorials Of Sample Documents For Drafting Guidance","2019-11-15 12:29:22",NULL,"A"
"356","40","Introduction To Intellectual Property Law","2019-11-15 12:46:41",NULL,"A"
"357","40","Copyright Law","2019-11-15 12:47:08",NULL,"A"
"358","40","Trademark Law","2019-11-15 12:48:22",NULL,"A"
"359","40","Patent Law","2019-11-15 12:49:33",NULL,"A"
"360","40","Geographical Indications, Trade Secrets And Designs","2019-11-15 12:50:27",NULL,"A"
"361","40","Technology Transfer- A Primer","2019-11-15 12:51:19",NULL,"A"
"362","40","Employees And Intellectual Property","2019-11-15 12:51:48",NULL,"A"
"363","41","Basic Concepts","2019-11-15 01:07:33",NULL,"A"
"364","41","Different Types Of GST And Legislative Framework","2019-11-15 01:08:13",NULL,"A"
"365","41","Registration Requirements","2019-11-15 01:09:01",NULL,"A"
"366","41","Input Tax Credit","2019-11-15 01:10:44",NULL,"A"
"367","41","Composition Scheme","2019-11-15 01:11:13",NULL,"A"
"368","41","Tax Deduction And Collection","2019-11-15 01:11:43",NULL,"A"
"369","41","Tax Calculation And Payment, Refund And Rebates","2019-11-15 01:12:35",NULL,"A"
"370","41","Compliance: Returns And Filing Requirements","2019-11-15 01:13:52",NULL,"A"
"371","41","Compliance: Returns And Filing Requirement","2019-11-15 01:15:10",NULL,"A"
"372","41","GST In Exports And Imports","2019-11-15 01:15:56",NULL,"A"
"373","41","Other Specific Aspects Under GST","2019-11-15 01:16:34",NULL,"A"
"374","41","Sample Documents","2019-11-15 01:17:25",NULL,"A"
"375","42","Introduction To Government Procurement","2019-11-15 02:41:56",NULL,"A"
"376","42","Types Of Government Contracts","2019-11-15 02:44:02",NULL,"A"
"377","42","Tenders And Bidding Process","2019-11-15 02:46:02",NULL,"A"
"378","42","Regulation Of Unfair Bidding Practices","2019-11-15 02:49:27",NULL,"A"
"379","42","Sample Document","2019-11-15 02:51:19",NULL,"A"
"380","61","How to read and understand Indian Laws and Regulations","2019-11-21 09:03:00",NULL,"A"
"381","61","Consequences of violation of Law","2019-11-21 09:03:58",NULL,"A"
"382","61","Civil suits and courts","2019-11-21 09:04:52",NULL,"A"
"383","61","Criminal cases and courts","2019-11-21 09:07:28",NULL,"A"
"384","61","Administrative and Specialised Tribunals","2019-11-21 09:09:40",NULL,"A"
"385","61","Private dispute resolution mechanism","2019-11-21 09:10:11",NULL,"A"
"386","61","Know your case and litigation strategy","2019-11-21 09:11:45",NULL,"A"
"387","61","Costs of litigation","2019-11-21 09:14:42",NULL,"A"
"388","61","All you need to know about contracts","2019-11-21 09:15:31",NULL,"A"
"389","61","Regulatory Laws and Business","2019-11-21 09:16:03",NULL,"A"
"390","61","International Law and Business","2019-11-21 09:16:57",NULL,"A"
"391","62","Creation of Commercial Contracts","2019-11-21 11:48:13",NULL,"A"
"392","62","Remedies For Breach / Event Of Default","2019-11-21 11:49:46",NULL,"A"
"393","62","How To Draft A Commercial Contract?","2019-11-21 11:53:36",NULL,"A"
"394","62","Operative Clauses In A Contract","2019-11-21 11:57:05",NULL,"A"
"395","62","How To Draft Risk Mitigation Clauses","2019-11-21 11:58:28",NULL,"A"
"396","62","How To Draft Boilerplate Clauses","2019-11-21 11:59:33",NULL,"A"
"397","62","Key Commercial Contracts","2019-11-22 12:05:52","2019-11-22 12:12:17","A"
"398","62","How To Effectively Negotiate Contracts?","2019-11-22 12:12:32",NULL,"A"
"399","67","Strategic Preparation","2019-12-10 02:28:24",NULL,"A"
"400","67","Analysis of past years papers","2019-12-10 02:32:04",NULL,"A"
"401","67","How to solve legal reasoning questions","2019-12-10 02:33:04",NULL,"A"
"402","67","Law of Torts","2019-12-10 02:34:28",NULL,"A"
"403","67","Law of contracts","2019-12-10 02:40:18","2019-12-10 02:49:24","A"
"404","67","Criminal Law","2019-12-10 02:50:01",NULL,"A"
"405","67","Constitutional Law","2019-12-10 02:53:36",NULL,"A"
"406","67","Basics of procedural law","2019-12-10 02:56:09",NULL,"A"
"407","67","Legal terminology and maxims","2019-12-10 02:57:25",NULL,"A"
"408","67","Family Law","2019-12-10 03:14:41",NULL,"A"
"409","67","Intellectual Property Law","2019-12-10 03:15:28",NULL,"A"
"410","67","Property Law","2019-12-10 03:16:32",NULL,"A"
"411","67","Environmental Law","2019-12-10 03:17:03",NULL,"A"
"412","67","Companies Law","2019-12-10 03:17:29",NULL,"A"
"413","67","Social Welfare","2019-12-10 03:18:09",NULL,"A"
"414","67","International Law","2019-12-10 03:18:50",NULL,"A"
"415","67","Miscellaneous Topics","2019-12-10 03:19:21",NULL,"A"
"416","68","WHY YOU SHOULD KNOW EVERYTHING ABOUT FINANCIAL STATEMENTS","2019-12-10 03:49:03",NULL,"A"
"417","68","HOW TO FIND FINANCIAL STATEMENTS","2019-12-10 03:49:41",NULL,"A"
"418","68","HOW TO READ FINANCIAL STATEMENTS","2019-12-10 03:50:23","2019-12-10 03:51:41","A"
"419","69","Essential tools before you begin preparation","2019-12-10 05:25:36",NULL,"A"
"420","69","PAST  YEARS’ AIBE QUESTION PAPERS","2019-12-10 05:28:23","2020-07-30 01:32:09","A"
"421","69","Constitutional Law (10 marks)","2019-12-10 05:30:32",NULL,"A"
"422","69","Criminal Procedure Code (CrPC) (10 marks)","2019-12-10 05:31:11",NULL,"A"
"423","69","Indian Penal Code (8 marks)","2019-12-10 05:31:43",NULL,"A"
"424","69","Civil Procedure Code (10 marks)","2019-12-10 05:32:04",NULL,"A"
"425","69","Evidence (8 marks)","2019-12-10 05:32:28",NULL,"A"
"426","69","Contract, Property, Specific Relief, NI Act (8 marks): 1","2019-12-10 05:33:01","2020-05-30 03:14:39","A"
"427","69","Contract, Property, Specific Relief, NI Act (8 marks): 2","2019-12-10 05:33:27","2020-05-30 03:14:29","A"
"428","69","Contract, Property, Specific Relief, NI Act (8 marks): 3","2019-12-10 05:33:57","2020-05-30 03:15:09","A"
"429","69","Contract, Property, Specific Relief, NI Act (8 marks): 4","2019-12-10 05:34:22","2020-05-30 03:15:36","A"
"430","69","Family Law (8 Marks)","2019-12-10 05:34:50",NULL,"A"
"431","69","Torts, MV Act, Consumer Protection (5 marks)","2019-12-10 05:35:12",NULL,"A"
"432","69","Alternate Dispute Resolution (4 marks)","2019-12-10 05:35:42",NULL,"A"
"433","69","PROFESSIONAL ETHICS AND CASES OF PROFESSIONAL MISCONDUCT UNDER BCI RULES (4 MARKS)","2019-12-10 05:36:30","2020-05-30 03:20:06","A"
"434","69","Labour and Industrial Law (4 marks)","2019-12-10 05:36:55",NULL,"A"
"435","69","Law related to Taxation (4 marks)","2019-12-10 05:37:25","2020-05-30 03:21:14","A"
"436","69","Public Interest Litigation (4 Marks)","2019-12-10 05:38:03","2020-05-30 03:21:55","A"
"437","69","Company Law (2 marks)","2019-12-10 05:38:59","2020-05-30 03:22:32","A"
"438","69","Cyber law ( 2 marks)","2019-12-10 05:39:44",NULL,"A"
"439","69","Land Acquisition Act (2 Marks)","2019-12-10 05:40:13",NULL,"A"
"440","69","Intellectual Property Laws (2 Marks)","2019-12-10 05:40:37","2020-05-30 03:25:27","A"
"441","69","ADMINISTRATIVE LAW (3 MARKS)","2019-12-10 05:41:59","2020-05-30 03:26:48","A"
"444","69","HackSheets","2019-12-10 05:45:22",NULL,"A"
"445","69","Bare Act Soft Copies","2019-12-10 06:17:25",NULL,"A"
"446","70","CRIMINAL DRAFTING","2019-12-10 07:15:10",NULL,"A"
"447","70","CIVIL DRAFTING","2019-12-10 07:18:00",NULL,"A"
"448","72","INTRODUCTION TO COMPETITION LAW","2020-01-20 02:12:20",NULL,"A"
"449","72","ANTI-COMPETITIVE AGREEMENTS","2020-01-20 02:14:14",NULL,"A"
"450","72","ABUSE OF DOMINANCE","2020-01-20 02:17:54",NULL,"A"
"451","72","INQUIRY AND INVESTIGATION IN ENFORCEMENT CASES","2020-01-20 02:20:13",NULL,"A"
"452","72","COMPETITION LAW AND IP","2020-01-20 02:22:48",NULL,"A"
"453","72","M&A & COMPETITION LAW","2020-01-20 02:24:26",NULL,"A"
"454","72","INTERNATIONAL AND COMPARATIVE COMPETITION LAW","2020-01-20 02:28:54",NULL,"A"
"455","5","Online gaming, casinos and fantasy sports","2020-01-23 04:35:57",NULL,"A"
"456","73","CIVIL PROCEDURE CODE","2020-02-21 04:29:21",NULL,"A"
"457","73","CRIMINAL PROCEDURE CODE","2020-02-21 04:39:56",NULL,"A"
"458","73","INDIAN PENAL CODE","2020-02-21 04:59:40",NULL,"A"
"459","73","CONSTITUTION OF INDIA","2020-02-21 05:14:18",NULL,"A"
"460","73","LAW OF TORTS","2020-02-21 05:25:02",NULL,"A"
"461","73","LAW OF CONTRACTS","2020-02-21 05:29:11",NULL,"A"
"462","73","INDIAN EVIDENCE ACT","2020-02-21 05:34:02",NULL,"A"
"463","73","TRANSFER OF PROPERTY ACT","2020-02-21 05:39:17",NULL,"A"
"464","73","SALE OF GOODS ACT","2020-02-21 05:42:21",NULL,"A"
"465","73","INTERNATIONAL LAW","2020-02-21 05:44:37",NULL,"A"
"466","73","HINDU LAW","2020-02-21 06:18:51",NULL,"A"
"467","73","MUSLIM LAW","2020-02-21 06:22:16",NULL,"A"
"468","73","JURISPRUDENCE","2020-02-21 06:25:13",NULL,"A"
"469","73","NEGOTIABLE INSTRUMENT ACT","2020-02-21 06:27:06",NULL,"A"
"470","73","INDIAN LIMITATION ACT","2020-02-21 06:29:12",NULL,"A"
"471","73","SPECIFIC RELIEF ACT","2020-02-21 06:30:41",NULL,"A"
"472","73","INDIAN PARTNERSHIP ACT","2020-02-21 06:31:57",NULL,"A"
"473","73","INTELLECTUAL PROPERTY RIGHTS","2020-02-21 06:35:31",NULL,"A"
"474","73","CRIMINAL DRAFTING","2020-02-21 06:37:36",NULL,"A"
"475","73","CIVIL DRAFTING","2020-02-21 06:39:05",NULL,"A"
"476","73","ARBITRATION AND CONCILIATION ACT","2020-02-21 06:40:14",NULL,"A"
"477","73","PROTECTION OF WOMEN AGAINST DOMESTIC VIOLENCE ACT","2020-02-21 06:42:33",NULL,"A"
"478","73","INDIAN FOREST ACT","2020-02-21 06:42:59",NULL,"A"
"479","73","WILDLIFE PROTECTION ACT","2020-02-21 06:43:29",NULL,"A"
"480","73","JUVENILE JUSTICE CARE AND PROTECTION ACT","2020-02-21 06:44:00",NULL,"A"
"481","73","ENGLISH LANGUAGE","2020-02-21 06:45:06","2020-02-21 06:45:39","A"
"482","73","HINDI","2020-02-21 06:45:49",NULL,"A"
"483","74","INTRODUCTION TO TECHNOLOGY CONTRACTS","2020-03-25 07:49:42","2020-04-02 12:25:24","A"
"484","74","CRITICAL INTERESTS TO BE PROTECTED IN TECHNOLOGY CONTRACTS","2020-03-25 07:52:33","2020-04-02 12:30:42","A"
"485","74","HOW TO DEAL WITH BOILERPLATE CLAUSES","2020-03-25 07:54:19",NULL,"A"
"486","74","SOFTWARE LICENSING CONTRACTS","2020-03-25 07:56:28","2020-03-26 10:07:37","A"
"487","74","WEBSITE RELATED AGREEMENTS","2020-03-25 08:03:05",NULL,"A"
"488","74","E-COMMERCE CONTRACTS","2020-03-25 08:04:06","2020-03-26 10:08:45","A"
"489","74","OTHER TECHNOLOGICAL AGREEMENTS","2020-03-25 08:07:23",NULL,"A"
"490","74","DATA PRIVACY AND PROTECTION","2020-03-25 08:08:33",NULL,"A"
"491","74","CONTRACT AMENDMENT & CONTRACTUAL LETTERS","2020-03-25 08:09:33",NULL,"A"
"492","74","DISPUTE RESOLUTION","2020-03-25 08:11:05",NULL,"A"
"493","75","Introduction to drafting and formatting","2020-04-08 07:46:27",NULL,"A"
"494","75","Anatomy and Execution of Commercial Contracts","2020-04-08 07:49:20",NULL,"A"
"495","75","Contract negotiation","2020-04-08 07:54:02",NULL,"A"
"496","75","Lending and related concepts","2020-04-08 07:55:36",NULL,"A"
"497","75","Loan and security documentation","2020-04-08 08:00:04",NULL,"A"
"498","75","Contractual terms in loan documents","2020-04-08 08:02:29",NULL,"A"
"499","75","Statutory Aspects of Lending","2020-04-08 08:04:28",NULL,"A"
"500","75","Recovery Litigation under SARFAESI Act and RDB Act","2020-04-08 08:06:29",NULL,"A"
"501","75","Recovery Litigation Under IBC","2020-04-08 08:10:12",NULL,"A"
"502","75","Recovery Litigation other than Insolvency and Bankruptcy Code","2020-04-08 08:13:51",NULL,"A"
"503","75","Recovery litigation: Civil suits","2020-04-08 08:15:38",NULL,"A"
"504","75","Other enforcement mechanisms","2020-04-08 08:16:51",NULL,"A"
"505","75","Specialized Loans: Legal Framework and Recovery","2020-04-08 08:19:08",NULL,"A"
"506","76","INTRODUCTION TO CONTRACT DRAFTING","2020-04-10 04:59:43",NULL,"A"
"507","76","INTRODUCTION TO CRIMINAL LITIGATION","2020-04-10 05:03:13",NULL,"A"
"508","76","INTRODUCTION TO CIVIL LITIGATION","2020-04-10 05:05:20","2020-04-14 03:58:00","A"
"509","76","INTRODUCTION TO WRITING AND RESEARCH","2020-04-10 05:08:46",NULL,"A"
"510","78","Month 1","2020-05-04 03:25:30",NULL,"A"
"511","78","Month 2","2020-05-04 03:27:17",NULL,"A"
"512","78","Month 3","2020-05-04 03:29:18",NULL,"A"
"513","78","Month 4","2020-05-04 03:32:53",NULL,"A"
"514","78","Month 5","2020-05-04 03:34:08",NULL,"A"
"515","78","Month 6","2020-05-04 03:35:16",NULL,"A"
"516","78","Month 7","2020-05-04 03:36:31",NULL,"A"
"517","78","Month 8","2020-05-04 03:37:30",NULL,"A"
"518","78","Month 9","2020-05-04 03:40:56",NULL,"A"
"519","78","Month 10","2020-05-04 03:42:43",NULL,"A"
"520","78","Month 11","2020-05-04 03:43:34",NULL,"A"
"521","78","Month 12","2020-05-04 03:44:28",NULL,"A"
"523","69","EVOLUTION OF AIBE","2020-05-30 03:46:35",NULL,"A"
"524","69","MOCK TESTS","2020-05-30 03:51:40",NULL,"A"
"525","80","Study Material","2020-06-05 02:13:56","2020-06-05 03:58:20","A"
"526","80","TEMPLATES","2020-06-05 03:58:39",NULL,"A"
"527","81","Study Materials","2020-06-08 06:09:56",NULL,"A"
"528","82","Reference Materials","2020-06-09 01:45:36",NULL,"A"
"529","83","Syllabus","2020-06-09 07:05:49","2021-01-25 07:16:50","A"
"530","84","Reference Materials","2020-06-17 11:18:30",NULL,"A"
"531","85","Reference Materials","2020-06-17 11:40:53",NULL,"A"
"532","86","Reference Materials","2020-06-17 11:53:54",NULL,"A"
"533","87","Reference Materials","2020-06-17 12:30:37",NULL,"A"
"534","88","Reference Materials","2020-06-17 12:41:52",NULL,"A"
"535","22","Mergers and Acquisitions","2020-06-22 06:37:22",NULL,"A"
"536","22","Institutional finance, Loans and ECBs","2020-06-22 06:39:05",NULL,"A"
"537","22","Foreign direct investment and regulatory issues","2020-06-22 06:42:17",NULL,"A"
"538","22","Arbitration and Dispute Resolution","2020-06-22 06:46:05",NULL,"A"
"539","22","Information Technology and Law","2020-06-22 06:48:51",NULL,"A"
"540","22","Intellectual Property Rights and IP monetisation","2020-06-22 06:51:56",NULL,"A"
"541","22","Employee Management, Labour Law and Business licenses","2020-06-22 06:53:35",NULL,"A"
"542","22","Management Practices and Laws","2020-06-22 06:55:47",NULL,"A"
"543","22","Overview of major sectoral and industry-specific legislations","2020-06-22 06:58:21",NULL,"A"
"544","22","Government Tenders and Contracts","2020-06-22 07:02:55",NULL,"A"
"545","22","White collar crime","2020-06-22 07:04:36",NULL,"A"
"546","22","Litigation Management","2020-06-22 07:05:31",NULL,"A"
"547","89","Company law","2020-06-25 03:25:59",NULL,"A"
"548","89","Securities Laws","2020-06-25 03:31:35","2020-09-07 04:08:43","A"
"549","89","Constitutional law","2020-06-25 03:34:54",NULL,"A"
"550","89","Law of Contracts","2020-06-25 03:40:29",NULL,"A"
"551","89","Civil and Criminal Litigation","2020-06-25 03:41:49","2020-09-07 04:15:01","A"
"552","89","Administrative law and principles of jurisprudence","2020-06-25 03:44:16",NULL,"A"
"553","89","Torts, consumer protection and arbitration","2020-06-25 03:45:41",NULL,"A"
"554","90","English Language","2020-06-29 08:49:49",NULL,"A"
"555","90","Legal Reasoning","2020-06-29 08:54:29",NULL,"A"
"556","90","Logical Reasoning","2020-06-29 08:55:06",NULL,"A"
"557","90","Quantitative Techniques","2020-06-29 08:56:12","2020-06-29 08:59:48","A"
"558","91","module","2020-07-08 09:07:17","2022-08-08 04:00:12","A"
"559","92","module name","2020-07-10 09:20:37",NULL,"A"
"560","93","module one","2020-07-18 03:54:17",NULL,"A"
"562","94","Module","2020-07-20 04:00:13","2020-07-20 04:05:20","A"
"563","95","Scope of the course, labour law tools and compliance fundamentals","2020-07-22 01:22:52","2020-07-22 01:29:38","A"
"564","95","Drafting for Managers","2020-07-22 01:29:52","2022-01-13 05:28:09","D"
"565","95","Types of contracts with workforce and organizational policies","2020-07-22 01:32:30",NULL,"A"
"566","95","Laws regulating remuneration, misconduct and termination","2020-07-22 01:42:58",NULL,"A"
"567","95","Disciplinary Proceedings","2020-07-22 01:59:29","2021-02-24 03:35:01","A"
"568","95","Labour Laws Applicable to Manufacturing Sector and Service Sector","2020-07-22 02:02:50","2021-02-24 03:36:14","A"
"569","95","Labour Welfare, Employment Benefits & Related Compliances","2020-07-22 02:05:23","2021-02-24 03:35:53","A"
"570","95","Trade Unions, Labour-Management Disputes and Collective Bargaining","2020-07-22 02:07:26","2021-02-24 03:36:48","A"
"571","95","Legal Proceedings, Government Inspections and Raids","2020-07-22 02:10:56",NULL,"A"
"572","95","Prevention of Sexual Harassment at workplace","2020-07-22 02:12:54",NULL,"A"
"573","71","SEXUAL HARASSMENT IN AN ORGANISATIONAL CONTEXT","2020-07-24 03:10:59",NULL,"A"
"574","71","COMPLIANCE REQUIREMENTS AND EMPLOYER'S DUTIES UNDER POSH ACT","2020-07-24 03:16:42","2020-07-24 03:20:39","A"
"575","71","CREATION AND IMPLEMENTATION OF AN ANTI-SEXUAL HARASSMENT POLICY","2020-07-24 03:20:49",NULL,"A"
"576","71","SENSITISATION AND TRAINING OF EMPLOYEES","2020-07-24 03:23:36",NULL,"A"
"577","71","CREATION OF ICC & CAPACITY BUILDING PROGRAMS","2020-07-24 03:26:52",NULL,"A"
"578","71","HEARINGS AND DECISION-MAKING PROCESS BY THE ICC","2020-07-24 03:29:39",NULL,"A"
"579","71","ADVANCED TOPICS IN WORKPLACE DIVERSITY GENDER NEUTRAL WORKPLACES, WORKPLACE HARASSMENT AND ENSURING WORKPLACE DIVERSITY","2020-07-24 03:33:20","2020-07-24 03:39:44","A"
"580","71","The Experts Toolkit","2020-07-24 05:24:41",NULL,"A"
"581","75","Restructuring of Debt in India","2020-08-11 05:32:04",NULL,"A"
"582","75","Fintech, Artificial Intelligence, Machine Learning and the law","2020-08-11 06:26:24",NULL,"A"
"583","16","INTRODUCTION TO GENERAL CORPORATE PRACTICE","2020-08-12 03:01:22","2021-07-25 04:24:37","A"
"584","16","BASICS OF COMPANY LAW","2020-08-12 03:03:28","2021-07-25 04:25:03","A"
"585","16","UNDERSTANDING HOW A COMPANY WORKS","2020-08-12 03:11:36","2021-07-25 04:31:10","A"
"586","16","GOVERNANCE IN COMPANIES","2020-08-12 03:19:51","2021-07-25 04:31:18","A"
"587","16","Investment and Debt Finance","2020-08-12 03:24:32","2021-07-25 04:34:52","A"
"588","16","Capital Markets and Share related dealings","2020-08-12 03:30:27","2021-07-25 04:40:07","A"
"589","16","Mergers and Acquisitions","2020-08-12 03:36:02","2021-07-25 04:42:03","A"
"590","16","Inter-corporate transactions and RPTs","2020-08-12 03:39:45","2021-07-25 04:43:56","A"
"591","16","Corporate Accounts and Auditors","2020-08-12 03:41:15","2021-07-25 04:45:52","A"
"592","16","Corporate Social Responsibility","2020-08-12 03:43:27","2021-07-25 04:47:24","A"
"593","16","How to obtain information about a company","2020-08-12 04:40:16","2021-07-25 04:48:56","A"
"594","16","How to appear before the NCLT/NCLAT","2020-08-12 04:43:33","2021-07-25 04:50:28","A"
"595","16","Minority rights, oppression & mismanagement","2020-08-12 04:46:51","2021-07-25 04:53:28","A"
"596","4","Introduction to Real Estate Industry","2020-08-21 12:49:07","2020-08-21 12:59:19","A"
"597","4","Components of real estate industry and how they are regulated","2020-08-21 01:00:15",NULL,"A"
"598","4","Real Estate Due Diligence and Transfer","2020-08-21 01:05:55","2022-06-17 02:49:33","A"
"599","4","Agreements / Documents required for different kinds of transactions","2020-08-21 01:10:00","2022-06-17 02:19:02","A"
"600","4","Real-estate zoning and bye-laws","2020-08-21 01:16:27",NULL,"A"
"601","4","FDI and NRI investment in real estate","2020-08-21 01:18:39",NULL,"A"
"602","4","Land Ceiling, Land Acquisition and RWAs and rights of tenants","2020-08-21 01:21:03",NULL,"A"
"603","4","Administrative Authorities under RERA","2020-08-21 01:26:18",NULL,"A"
"604","4","Dispute resolution under RERA, arbitration and consumer laws","2020-08-21 01:27:15","2022-06-17 03:00:13","A"
"605","4","Interaction of RERA with other legislations","2020-08-21 01:29:41",NULL,"A"
"607","10","Overview of Insolvency Laws in India","2020-08-25 01:47:21",NULL,"A"
"608","10","Initiation of Insolvency as a Financial Creditor","2020-08-25 01:58:15",NULL,"A"
"609","10","Initiation of Insolvency as an Operational Creditor","2020-08-25 02:04:29",NULL,"A"
"610","10","Initiation of Insolvency by Corporate Debtor","2020-08-25 02:06:57",NULL,"A"
"611","10","Aftermath of Initiation of Insolvency","2020-08-25 02:08:43",NULL,"A"
"612","10","Constitution of Committee of Creditors and Filing of Claims","2020-08-25 02:11:53",NULL,"A"
"613","10","Admission/Rejection of a Claim","2020-08-25 02:14:06",NULL,"A"
"614","10","Meetings of CoC and their Duties","2020-08-25 02:15:29",NULL,"A"
"615","10","Role and Duties of the Resolution Professional","2020-08-25 02:17:08",NULL,"A"
"616","10","Inviting Prospective Resolution Applicants","2020-08-25 02:20:03",NULL,"A"
"617","10","Approval/Rejection of Resolution Plan by CoC","2020-08-25 02:22:37",NULL,"A"
"618","10","Approval/Rejection of Resolution Plan by NCLT","2020-08-25 02:24:17",NULL,"A"
"619","98","INTRODUCTION TO LITIGATION RELATED DRAFTING","2020-09-01 02:28:12",NULL,"A"
"620","98","DOMESTIC TAX PROCEEDINGS UNDER INCOME TAX ACT","2020-09-01 02:30:50",NULL,"A"
"621","98","INTERNATIONAL TAXATION AND INCOME TAX ACT","2020-09-01 02:36:34",NULL,"A"
"622","98","INDIRECT TAX LITIGATION","2020-09-01 02:37:30",NULL,"A"
"628","102","General Paper","2020-09-15 02:14:06","2024-04-05 04:02:32","D"
"629","102","LAW","2020-09-15 02:23:06","2024-04-05 04:02:24","D"
"630","103","module","2020-09-18 01:35:45",NULL,"A"
"631","104","Copyright-related enforcement work","2020-09-25 02:18:28","2020-11-02 02:01:05","A"
"632","104","Trademark Registration & Prosecution Work","2020-09-25 02:20:11",NULL,"A"
"633","104","Introduction to patent law","2020-09-25 02:23:55","2020-09-25 02:28:55","A"
"634","104","Patent Specification, Claims and Application","2020-09-25 02:29:13",NULL,"A"
"635","104","Patent Prosecution","2020-09-25 02:33:55","2020-11-02 02:35:56","A"
"636","104","Patent law in the U.S. and international filing of patents","2020-09-25 02:39:21","2020-11-02 02:39:49","A"
"637","105","Introduction to International Commercial Arbitration","2020-10-03 01:27:10",NULL,"A"
"638","105","Seat and Venue in Arbitration","2020-10-03 01:32:40",NULL,"A"
"639","105","How to draft an Arbitration Clause in ICA","2020-10-03 01:33:39",NULL,"A"
"640","105","How to draft a statement of Claim and Defence","2020-10-03 01:34:56","2021-03-27 02:18:02","A"
"641","105","Challenge Procedures and Grandmaster Level Defense Strategies","2020-10-03 01:37:42","2021-03-27 02:47:27","A"
"642","105","Enforcement procedures","2020-10-03 01:38:40",NULL,"A"
"643","105","Latest trends in arbitration proceedings - emergency arbitrations and appellate arbitrations","2020-10-03 01:39:13","2021-03-27 02:54:50","A"
"644","105","How to file petitions in courts of Singapore, United Kingdom, Dubai International Financial Centre, US and Hong Kong for international arbitrations","2020-10-03 01:41:39","2021-03-27 02:56:57","A"
"645","105","Implications of choice of contract law","2020-10-03 01:43:20",NULL,"A"
"646","105","Introduction to Mediation/ conciliation","2020-10-03 01:45:06","2020-10-03 01:47:51","A"
"647","105","Institutional mediation/ conciliation and procedure","2020-10-03 01:48:00",NULL,"A"
"648","120","Introduction to functioning of the Supreme Court","2020-12-26 11:20:51","2021-04-11 01:47:29","A"
"649","120","Different kinds of Supreme Court practices and Role of Lawyers at the Supreme Court","2020-12-26 11:26:06",NULL,"A"
"650","120","Building a Supreme Court Practice","2020-12-26 11:27:53",NULL,"A"
"651","120","Researching and Studying Impugned Order and Judgments","2020-12-26 11:28:57",NULL,"A"
"652","120","Drafting","2020-12-26 11:30:28",NULL,"A"
"653","120","Filing & other procedures","2020-12-26 11:35:18",NULL,"A"
"655","120","Professional Ethics","2020-12-26 11:40:41",NULL,"A"
"656","120","Leading Cases","2020-12-26 11:41:49","2020-12-26 11:43:21","A"
"657","120","Templates","2020-12-26 11:43:35",NULL,"A"
"658","121","Starting Module","2021-01-26 01:10:37","2021-02-04 10:17:29","A"
"659","122","Introduction to Legal Systems","2021-02-03 04:40:32",NULL,"A"
"660","122","International conflict negotiation and resolution","2021-02-03 04:41:56",NULL,"A"
"661","122","Advanced Contract Drafting","2021-02-03 04:43:56","2021-03-12 10:38:26","A"
"662","122","International Commercial Arbitration","2021-02-03 04:48:33",NULL,"A"
"663","122","Doing business with China","2021-02-03 04:51:10","2021-02-03 04:53:44","A"
"664","122","Doing business in the United Kingdom (UK)","2021-02-03 04:53:51",NULL,"A"
"665","122","Doing business in the United States of America (US)","2021-02-03 04:56:19","2021-03-18 03:34:50","A"
"666","122","Doing business in the Middle East","2021-02-03 04:58:51",NULL,"A"
"671","122","Doing business in Singapore","2021-03-17 02:07:43",NULL,"A"
"672","122","Doing business in Japan","2021-03-17 02:11:18",NULL,"A"
"673","122","Doing business in Brazil","2021-03-17 02:13:35",NULL,"A"
"674","122","International taxation and transfer pricing","2021-03-17 02:22:54","2021-03-17 02:26:00","A"
"676","122","How to enter a foreign market","2021-03-17 02:31:24",NULL,"A"
"677","122","Doing business in European Union","2021-03-18 06:04:52","2021-06-14 05:05:33","A"
"678","122","Doing business in Canada","2021-03-18 11:18:53",NULL,"A"
"679","122","Doing business in Russia","2021-03-18 11:22:39",NULL,"A"
"687","120","Preparation for Hearings including Briefing a Senior Advocate","2021-04-11 02:16:16",NULL,"A"
"688","120","Constitutional Matters before the High Courts","2021-04-11 02:18:16",NULL,"A"
"689","130","How to Approach Advocate on Record Exam","2021-04-11 03:08:26",NULL,"A"
